user_id,rest_id,rating,date
u-LRQl39yBwRohkhT-mqETLA,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2012-10-14 05:10:43
u-JxQ5tlmEcpXgTDR41psGlg,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2012-01-07 14:28:42
u-oJbCkhIpU-i5xYx5wCAkkw,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2013-01-09 13:25:54
u-GM0nKVSBWQ317dUajjBNxw,b-V_jIfMz9Z7a5mthleRq0_w,2.0,2016-07-18 18:10:15
u-uoLHLVYtFo62e1oBhT8J5w,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2016-06-18 15:16:59
u-HU9i5f4EHOaZctpxnTXmJw,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2014-12-04 03:18:00
u-tSMlrwxjCnljiDnqH8EL1Q,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2013-09-12 20:57:06
u-HYhcWWAvzggD7RISFuuUJg,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2013-11-01 16:08:41
u-BFKVpowGGccyIbfIlbOLPQ,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2012-01-16 17:09:51
u-oIOCGzMHkg19niP76esvrg,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2018-09-21 16:33:37
u-_gosYV-tf-5n3BL8sNR7Ug,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2013-07-23 15:22:42
u-FfGSskrEu9jHlPy4sM8VBg,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2012-04-17 00:04:14
u-d2mjWg0euCJYfkeWd7dckg,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2016-02-17 21:05:32
u-DCvyq74Hux8XZrnLQeMhLw,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2018-01-17 16:45:09
u-1fyzWwIyoGcjWEIeXwxjsA,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2016-07-30 21:59:47
u-8Sx-NgLzyCBBWT-IKBt9Fw,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2011-11-07 21:20:34
u-kl-d14Yr3idzaRNGvreTyA,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2012-04-14 11:22:04
u-bDvV6UuRyUKT3DMTOzp62w,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2015-11-26 19:10:13
u-kvSbYKO9Ir6gSgXNgWPDKA,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2012-02-17 03:06:52
u-W9_D98atQWeuQCO_pV2apQ,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2013-08-10 12:58:51
u-yi4C52eqeLueoCeiiD4qAQ,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2016-01-27 16:49:01
u-9qclfIjg-5WmX16Gd0qasA,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2013-05-17 16:57:38
u-eSnch0xSOqYq4TaTMyBmBw,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2017-03-14 17:15:50
u-MyFtpeGsV4z3zvFBnfGIvw,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2011-12-22 01:21:24
u-iGaFUuxf9esFH-yzHOh6cg,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2015-07-27 17:00:38
u-nH5ieqjJjej-2ps9vVWVQQ,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2016-05-13 14:19:45
u-cM5nBvgS1Lmmto_dCfwY3Q,b-V_jIfMz9Z7a5mthleRq0_w,2.0,2015-03-30 15:50:08
u-33v8c5ftrKuDGTw1ZQ2toQ,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2013-02-15 13:06:07
u-S9BuuXMBSTkyISrSb0rG-g,b-V_jIfMz9Z7a5mthleRq0_w,1.0,2016-11-18 18:41:15
u-Z3Z4Gb8Z8Ecm9fNQMg3wAg,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2014-08-06 00:07:42
u-9IRuYmy5YmhtNQ6ei1p-uQ,b-V_jIfMz9Z7a5mthleRq0_w,2.0,2012-05-16 13:55:06
u-Eypq5gLLjCapBVVnMw_MyA,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2012-08-01 14:07:29
u-IgjjNyJt8l_SKcl0KPYgVA,b-V_jIfMz9Z7a5mthleRq0_w,4.0,2017-02-08 23:21:55
u-_mnjOM88Gh4tUe-YAGQAbQ,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2013-06-17 19:27:27
u-TElstA7TMoXtOrTnTwi2rQ,b-V_jIfMz9Z7a5mthleRq0_w,1.0,2014-09-17 11:51:24
u-M4PJxqhzurzkEwVl3lki5Q,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2015-06-17 22:31:13
u-YSF-1r2QeTCQgovcF-P8QA,b-V_jIfMz9Z7a5mthleRq0_w,2.0,2012-12-03 19:54:27
u-683E9kHzYC9fmrRMTE4qBA,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2014-09-09 17:05:25
u-9kO-feVTNdDRYIP_yM2o6g,b-V_jIfMz9Z7a5mthleRq0_w,3.0,2015-06-06 13:54:22
u-gmK4EGz8-sXyfpb_m2aHKw,b-V_jIfMz9Z7a5mthleRq0_w,1.0,2013-06-20 17:33:03
u-Qvaor-prruNFC_SYW2EmNQ,b-V_jIfMz9Z7a5mthleRq0_w,5.0,2016-08-23 23:53:02
u-PykdDYLulOmgmEkz_-IrOQ,b-V_jIfMz9Z7a5mthleRq0_w,1.0,2014-11-11 17:37:06
u-YxnbFcpQTZ0FxsAjk1GoQA,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2014-06-11 22:41:08
u-eQzmDj_pF8TtgMgXScRCFA,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2017-01-02 13:31:48
u-FvivYrK-o2dp_Sk5ips8nA,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2017-03-28 04:51:16
u-aDEqdCcq_2kMkqq8q0ixNg,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-05-27 01:38:27
u-MXx8m2PgBlETPrvqZ9Tvug,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2014-08-25 17:30:08
u-DqqPHnJlAne2don6FAJ8ww,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2018-06-10 03:25:54
u-xRN4BwVJU0Wc6zPrLQmTsg,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2014-07-13 21:39:16
u-Qyokp8RI4Y3YrSsN_C1iWw,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2015-08-22 16:42:07
u-mL-wQJy_t3PlzWAAlUY1ng,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2017-02-20 22:31:08
u-zOf2ZKfyP8ZT8SgRc90efQ,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2016-12-20 22:12:57
u-UAULEDfAO5LMZh5l4bIVJw,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2016-08-04 19:13:15
u-Pv7H3jbfqNomtr1Zi2tghA,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2013-08-31 19:52:48
u-7h4_BoZOk9zq6Xf3sX4Jqg,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2014-05-07 22:18:10
u-qUL3CdRRF1vedNvaq06rIA,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2015-12-24 14:16:39
u-Jm67TDhh8t1VHPACeORuOg,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2014-03-15 19:18:53
u-oT3dnAhvK0jaEEaYSD_NDA,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2018-01-10 17:24:13
u-DGaiqKzuZxc9HY2WOcyLoQ,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2015-06-23 15:34:30
u-gQA90bgLe6tpVCcNS8wN0A,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2010-01-19 02:36:22
u-8lGogAdc_-Jyifo--77XbQ,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2013-08-06 14:46:23
u--qKPtWuFaWrkfWyKPcPTXw,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2018-06-20 18:42:05
u-GJd11uLB70bqPV9gA5orZA,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-11-23 02:49:29
u-zzw0Z6-_VDp9ShIRSKIsQw,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2017-03-16 01:24:14
u-up-mcezRNykPU1RvfNFt0w,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2014-01-02 00:12:28
u-Ro5KPM_zfuCbIVeql_vJAw,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-05-28 02:44:26
u-lhWPrEBzorygXA4TpimQ3g,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2008-08-31 01:58:37
u-GbtE_AWkua-Psc8CnNF_yQ,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2015-04-03 04:52:03
u-Ea9aNN7dtf_Wa7CgbifuWg,b-kG0N5urz2lkPEBDPjqFR3w,4.0,2014-09-29 01:30:30
u-ZU3DTlMu2kQYo9s9PRMsfQ,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2010-01-25 15:20:38
u-RHthJ9cMSYjfbFZ63XkJ4w,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2016-10-03 14:47:44
u-iLq-iaLo0aP3QycJDv6tHw,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2017-10-29 23:41:06
u-d001IZdpyqpyW247oIkhgg,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2017-09-24 17:10:41
u-LEFsjetoUEyWTiOLq9xkyg,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2015-03-06 22:23:54
u-Ibk2kY59Tq5nUrePO1sRXw,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2016-05-20 23:20:59
u-mVVfJBBJ8OvhHsxncB4OWw,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-02-26 04:10:59
u-0-M2ovkMFcAlBjg8nxBXvA,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2014-09-13 15:58:43
u-I2VrWcUSzNSjVw8Whsb4uQ,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2014-10-14 05:30:44
u-w2-imkOMbt3jPbufME0LpA,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2013-02-02 22:39:39
u-ayVBf253VsV2Es7tD-rgug,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2017-06-19 21:52:56
u-UHV0B24i_IVOKyXcRe9IeA,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2016-11-29 12:13:10
u-yPJCuW82d8B5qA2yEPwfcQ,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2017-03-19 16:31:11
u-sqJSiq09a_BsAAi_4LIhkw,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2014-02-26 19:58:58
u-HuqqfOhA70LtHRPKDzIedw,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2016-03-09 21:33:25
u-_Op00-3BG3sNPkB564kXQg,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-02-20 16:34:11
u-1WOxmH-VsNOqm9PMmkObFw,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2013-01-06 22:55:50
u-_oVFknPUotEq0LM4TJ74vw,b-kG0N5urz2lkPEBDPjqFR3w,2.0,2011-05-01 00:10:25
u-xwJshN0GK8DNPWysDHLDtA,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2012-06-05 21:28:38
u-fpS84y0mYBGDDIO3BeegHw,b-kG0N5urz2lkPEBDPjqFR3w,1.0,2015-05-03 03:57:13
u-CPodThzsqATG_Bc8a4an_w,b-kG0N5urz2lkPEBDPjqFR3w,3.0,2012-06-04 11:05:13
u-yvCtTHQjyQ7-Ta6qR9jaiA,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2016-05-23 00:40:52
u-aDApcTFMWehnSXgbg49TPQ,b-kG0N5urz2lkPEBDPjqFR3w,5.0,2017-08-11 16:48:18
u-X3frtPLMgwXJAlGxcJvEDQ,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-05-28 03:47:58
u-tw-F1CUvdukzlfxLqgmXWw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-16 03:23:40
u-bLbSNkLggFnqwNNzzq-Ijw,b-LwXo16VrGPhhOWc_Wj7ifw,1.0,2014-07-15 00:58:45
u-Fk3Io6ZVH0ExuUHd11jUnQ,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-01 18:43:33
u-FLBSIjBC0Key7jfhsZFIUg,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-03 09:43:43
u-R38mW_Uyp46JHToxobXQXg,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-06-12 03:47:07
u-j3M8vbfJLnmaZroWtabVaQ,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-03-01 03:02:42
u-3QCugmCSsCOHsC3fE0NBjg,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-06-29 17:29:26
u-G3jQjM0t2Q1jof4I4J5E-A,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-01 03:17:56
u-BfJtz6TZ_b7-CJsh_emgpw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-04 20:00:04
u-owlUazXSDLaxlOV7z8181g,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-06-15 04:39:04
u-4Pv0H-yc4Me7doRSilc6YA,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-27 20:37:31
u-nehOXSBH9XDiKGLI7oiaPg,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-05-29 05:37:50
u-YvzPq836pb0tuQUi6vyRFQ,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-06-15 00:48:10
u-UqiIvJu48dO2zsx-WvujSA,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-06 05:50:18
u-fYQHQzj-1hcw9WcBs7dJNw,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-05-13 19:57:17
u-LGmwyWHL6e3XqPG1qKHP2w,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-06-18 04:19:30
u-XI1Fu6Azbd8rjOiISQd8CQ,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-18 02:36:53
u-5XXg3gm8HGq7g7ZNe8X_kw,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-04-08 16:39:54
u-E3-bcRsTtyICecnHxJOGlw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-07 05:07:56
u-KbwOwQZTOfrtaeJdmucALQ,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-08 03:19:03
u-SGsSd3W_z5KYqfU26rxmoQ,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-11 02:08:33
u-VPL2sk9EtS8WK1LriTCXGw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-09 20:06:58
u-cgQUUQlxBVs42OG647SIsA,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-06-03 20:49:32
u-ehAvwDt4Fpsz9KPordu5lA,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-04-08 16:35:02
u-ueFQVGi7j45QcXT-HU-dHg,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-27 20:31:05
u-tTIXJkDn0SKriN5fSHLQQA,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-03-09 16:09:27
u-BqfuGe5WArDlecdotCE7WA,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-05-18 03:20:46
u-UYgX6kFtI8TBOAu6QPb_WQ,b-LwXo16VrGPhhOWc_Wj7ifw,1.0,2014-07-11 01:34:03
u-TaEul2hAAP3VhkcDFpdZ5A,b-LwXo16VrGPhhOWc_Wj7ifw,2.0,2014-06-16 23:09:05
u-q9JelqHqac06PkAe5p2uvw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-09 04:15:56
u-xszoDQN-wuCezEfZILS7Hw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-02-20 05:28:45
u-KVGxs-NiT5g-8uiHzu2bEw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-14 00:51:38
u-jv6qVvgHckHSw-1uEudNdQ,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-06-11 03:16:13
u-1M5mfWuuMzUCYg4tTF1lyQ,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-27 19:53:55
u-_ybknlgSmFSTSEq3RqBXiA,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-06-24 02:23:49
u-vlou5a25r_5D5Pk2Yk3NLw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-27 02:02:57
u-GBYGhO7j5-mnK_WoNBjFKA,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-03 02:08:02
u-Vh3XdOLujwPsUWygXQNO_w,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-04-15 16:51:34
u-5Yp97FvmqfWrymhsOxb2bw,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-07-04 02:42:55
u-oenzGqlVMNpVq_Qrn6iAjA,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-15 18:09:27
u-NzqJBFA6QdOKBv1dIkTLDA,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-29 16:02:18
u-I22QueJ7v1WQu9LAmjeXlg,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-05-11 23:56:35
u-n86B7IkbU20AkxlFX_5aew,b-LwXo16VrGPhhOWc_Wj7ifw,3.0,2014-07-11 18:06:22
u-renPzRDqMZpMaHiCD_e1_A,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-14 18:39:22
u-SQm5TEeF_tP9QJKg1HAN6Q,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-17 04:18:23
u-yMODenxFTfmib9uYz_3Vqw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-28 19:42:11
u-wd-rqesgjt6wx9fz3Qgn3w,b-LwXo16VrGPhhOWc_Wj7ifw,1.0,2014-07-13 00:12:02
u-meRvDvEWtvDcHyJsgLbK9Q,b-LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-16 22:06:40
u-kwIhn1_cnQeUaLN0CuWWHw,b-LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-15 01:28:48
u-HKdCl7uryk0M0_G4SNDKZg,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-05-14 14:19:59
u-OjhSsv0QSnhmvVfQkHuAPw,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-04-28 03:08:08
u-TWn4CE_ixyPaUEG4Ry0YEQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-06 00:10:34
u-BFVK5gn-MLkElqnsGGv9bg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-03-17 17:44:52
u-z5rKiahky3y969M0TUex9Q,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-02-10 13:12:31
u-8ERB5c1CaRkW990-RNG7zQ,b-35KvoWbA3kEsdckaWqG3OA,3.0,2019-02-09 21:25:26
u-6Ki3bAL0wx9ymbdJqbSWMA,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-01-05 13:37:30
u-_gYppkabnCNKx2a699-_Nw,b-35KvoWbA3kEsdckaWqG3OA,2.0,2019-01-09 19:39:41
u-h_XHMDbWPgBE3jepGhf8ig,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-04-10 02:03:57
u-WRefLj6kTMRVNkNenCP01Q,b-35KvoWbA3kEsdckaWqG3OA,1.0,2019-01-07 00:49:00
u-QnQ6NK3fxY4lQXOMT8Xf_g,b-35KvoWbA3kEsdckaWqG3OA,4.0,2018-12-29 18:25:33
u-rfCJYUTntqjo5Vq_vO3dJQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-04-03 15:22:11
u-3pEz4WL31d7k31GTu3_7MQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-19 02:07:12
u-8FbnfMDyB_nGXIzU0-Y2xA,b-35KvoWbA3kEsdckaWqG3OA,5.0,2018-12-29 23:00:28
u-x9nQbcpKEFcs5Q2fCUGDng,b-35KvoWbA3kEsdckaWqG3OA,3.0,2019-05-28 18:59:07
u-VO16w17eBZOXO-evJrLvBw,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-02-09 21:39:39
u-bnYeFVApkSzjOpCvf78z8Q,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-01-08 02:25:05
u-vekZnPvP0s9LT8lEvGXnKw,b-35KvoWbA3kEsdckaWqG3OA,3.0,2019-02-09 20:48:11
u-Xz3SjQ_AsLSqTqd1ijWrJg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-14 02:19:56
u-9NM0z6f9-zgUmkUMs1Xiig,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-01-20 21:26:01
u-U1jJdUcyXyh1i2APYNd-6Q,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-05-15 15:24:55
u-pi5q-tDs3_dP6p2FXI9lpg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-04-10 02:36:53
u-rjHifu1-nXMoDlFUQryi1w,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-02-09 00:56:47
u-UEYpGsvyWDRhxXuwUSvBvQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-11 21:54:28
u-UTf4tyyn1SubhB3Eoqgcaw,b-35KvoWbA3kEsdckaWqG3OA,5.0,2018-12-28 04:02:48
u-igyGxhWDqwLYrAarm32CKQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2018-12-28 22:56:35
u-w_INs1TnmWewZ_MIp2fUow,b-35KvoWbA3kEsdckaWqG3OA,1.0,2018-12-29 05:09:07
u-WH10W8Wr_AaGY0LJOOREZg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-02-17 22:03:41
u-tbYeDZU4skvfXgMyraMPWw,b-35KvoWbA3kEsdckaWqG3OA,2.0,2019-04-14 02:22:42
u--w3ArCgWBRPj-MM4X8Im5A,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-06-20 00:36:53
u-yd2nRmLDozMo-j3MkjCJqQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-05-27 02:11:11
u-7wAdctG3920KcBLSVXlZdQ,b-35KvoWbA3kEsdckaWqG3OA,2.0,2019-01-09 01:08:49
u-_RV3d1dSafPCOw9JcA6AkA,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-30 03:25:13
u-XYaC_vhAKpbwjasMk2yyjQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-01-12 20:41:37
u-2G0PfJgnhjr8jcb5nKLA5g,b-35KvoWbA3kEsdckaWqG3OA,5.0,2018-12-26 19:13:13
u-wzJw55pZ7WvINZhE8n13zw,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-05-24 01:47:47
u-oHhVWpUvGX_OAmtc9XRPMQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-05-18 03:32:56
u-ECOs16xO8O-09n8MsXvKGQ,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-01-13 18:26:00
u-z2YVGKKcup6mjQmDQ6arEg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-06-27 16:23:43
u-RbUYE1SBi68URjKFidJlYw,b-35KvoWbA3kEsdckaWqG3OA,3.0,2019-07-08 01:14:00
u-Pzpkx0tCdCORANffdF5rGQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-03-18 01:07:55
u-Beo8qoIWwsy5NHAb39xkKQ,b-35KvoWbA3kEsdckaWqG3OA,4.0,2019-02-25 02:27:16
u-fX6q5l5UsfBNubLndCE7eg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-11-03 16:50:27
u-ppxumUWp3KWgxsbv3W_sdg,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-04-17 22:11:46
u-ySgudi16-WEjBdagdFTQkQ,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-03-24 18:09:35
u-rov-lYHzxAlTKcu9pRbN8Q,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-11-01 20:45:32
u-BZI6gBPd60ThqN7fMZcQSw,b-35KvoWbA3kEsdckaWqG3OA,3.0,2019-10-17 22:12:18
u-BpnEs8ZGrNLh1WNgXbTZLw,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-09-08 18:03:23
u-0UNsufPaK_K8ioCJgMhUBA,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-08-01 14:47:20
u-EpHjPLLhKtQPE-m02ZmCTw,b-35KvoWbA3kEsdckaWqG3OA,5.0,2019-03-01 23:38:58
u-_0lqX3m25K6qEkbLlY4DLQ,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2013-08-19 01:13:36
u-dEW944sWJzmx_sc0_l4-BA,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2018-06-12 02:59:51
u-wu6KPWT04i56P4bB1iY73A,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2013-02-26 00:26:25
u-ZkVCUJM8pEE7TQ1tVU-3Bg,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2013-07-19 04:02:41
u-xqddl659Tkw6cpb4BXCx0g,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2017-02-22 04:11:14
u-93-9YVtwkn0b5k1VsyMiOg,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2013-07-19 00:38:28
u-idbqvka5fMTOjD68z4WRyQ,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2013-09-09 21:29:52
u-Xwnf20FKuikiHcSpcEbpKQ,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2014-12-21 15:41:31
u-t4ODo7VLGp-ndZXaQWIQLw,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2017-08-19 21:10:44
u-9nVrOmQVKBLsHFNUzCIvoA,b-XvuUYiJYAAiNC4AmdbBZ8g,3.0,2015-05-02 16:11:30
u-oG_IJIGuJXgIUvG7yaysig,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2013-05-14 19:01:59
u-VbB0_jzI_DrnPY4DuROVkQ,b-XvuUYiJYAAiNC4AmdbBZ8g,3.0,2018-05-03 12:46:37
u-quis0L_iyN20UqaICzVhuQ,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2016-02-28 05:01:34
u-Vl4t_hvukngrrcKZhJKRTw,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2015-04-06 18:21:31
u-tHyEF0BrKBM6iiweEHCdmQ,b-XvuUYiJYAAiNC4AmdbBZ8g,1.0,2014-07-24 14:36:10
u-Zpk_NpxZ767LP3Zlw87y9w,b-XvuUYiJYAAiNC4AmdbBZ8g,3.0,2016-06-18 05:50:17
u-MtEFndVMz8Fy6Zi9unRjbQ,b-XvuUYiJYAAiNC4AmdbBZ8g,3.0,2015-10-04 01:31:42
u-E-F49aokwOCxGTf3cp_MXw,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2013-12-17 21:39:30
u-CB8HcIxCmadtVtz3I6ecfg,b-XvuUYiJYAAiNC4AmdbBZ8g,2.0,2014-01-06 01:42:09
u-JDhDhqBOwF-blQzlvDc2Pw,b-XvuUYiJYAAiNC4AmdbBZ8g,5.0,2016-02-05 02:05:50
u-mMhGMBixFQKohgJoS-AH8g,b-XvuUYiJYAAiNC4AmdbBZ8g,4.0,2013-04-23 04:01:36
